book_id,title,isbn13,language_name,publisher_name,customer_id,order_id,author_name,cover_image_url,published_year,genres,,,,,
1024,Margot Fonteyn,9.78014E+12,English,Penguin,199,6497,Meredith Daneman,https://covers.openlibrary.org/b/isbn/9780140165302-L.jpg,2005,General,,,,,
1025,Asimov's New Guide to Science,9.78014E+12,English,Penguin,117,234,Isaac Asimov,https://covers.openlibrary.org/b/isbn/9780140172133-L.jpg,1993,General,,,,,
1025,Asimov's New Guide to Science,9.78014E+12,English,Penguin,14,7428,Isaac Asimov,https://covers.openlibrary.org/b/isbn/9780140172133-L.jpg,1993,General,,,,,
1025,Asimov's New Guide to Science,9.78014E+12,English,Penguin,146,5491,Isaac Asimov,https://covers.openlibrary.org/b/isbn/9780140172133-L.jpg,1993,General,,,,,
1026,Leviathan,9.78014E+12,English,Penguin Books,688,3876,Edwin M. Curley,https://covers.openlibrary.org/b/isbn/9780140178135-L.jpg,1993,General,,,,,
1026,Leviathan,9.78014E+12,English,Penguin Books,688,3876,Paul Auster,https://covers.openlibrary.org/b/isbn/9780140178135-L.jpg,1993,General,,,,,
1026,Leviathan,9.78014E+12,English,Penguin Books,688,3876,Thomas Hobbes,https://covers.openlibrary.org/b/isbn/9780140178135-L.jpg,1993,General,,,,,
1027,The Roses of No Man's Land,9.78014E+12,English,Penguin UK,842,1592,Lyn Macdonald,https://covers.openlibrary.org/b/isbn/9780140178661-L.jpg,1993,General,,,,,
1029,Great Jones Street,9.78014E+12,English,Penguin Books,1485,2235,Don DeLillo,https://covers.openlibrary.org/b/isbn/9780140179170-L.jpg,1994,General,,,,,
1031,The Third Man & The Fallen Idol,9.78014E+12,English,Penguin Books Ltd,265,529,Graham Greene,https://covers.openlibrary.org/b/isbn/9780140185331-L.jpg,1992,General,,,,,
1032,Collected Short Stories,9.78014E+12,English,Penguin Books,309,618,Graham Greene,https://covers.openlibrary.org/b/isbn/9780140186123-L.jpg,1993,General,,,,,
1032,Collected Short Stories,9.78014E+12,English,Penguin Books,1039,1789,Graham Greene,https://covers.openlibrary.org/b/isbn/9780140186123-L.jpg,1993,General,,,,,
1037,Been Down So Long It Looks Like Up To Me,9.78014E+12,English,Penguin Classics,473,945,Richard Fariña,https://covers.openlibrary.org/b/isbn/9780140189308-L.jpg,1996,General,,,,,
1037,Been Down So Long It Looks Like Up To Me,9.78014E+12,English,Penguin Classics,473,945,Thomas Pynchon,https://covers.openlibrary.org/b/isbn/9780140189308-L.jpg,1996,General,,,,,
1038,Dangling Man,9.78014E+12,English,Penguin Classics,90,6280,Salman Rushdie,https://covers.openlibrary.org/b/isbn/9780140189353-L.jpg,1996,General,,,,,
1038,Dangling Man,9.78014E+12,English,Penguin Classics,90,6280,Saul Bellow,https://covers.openlibrary.org/b/isbn/9780140189353-L.jpg,1996,General,,,,,
1038,Dangling Man,9.78014E+12,English,Penguin Classics,264,5727,Salman Rushdie,https://covers.openlibrary.org/b/isbn/9780140189353-L.jpg,1996,General,,,,,
1038,Dangling Man,9.78014E+12,English,Penguin Classics,264,5727,Saul Bellow,https://covers.openlibrary.org/b/isbn/9780140189353-L.jpg,1996,General,,,,,
1038,Dangling Man,9.78014E+12,English,Penguin Classics,898,1648,Salman Rushdie,https://covers.openlibrary.org/b/isbn/9780140189353-L.jpg,1996,General,,,,,
1038,Dangling Man,9.78014E+12,English,Penguin Classics,898,1648,Saul Bellow,https://covers.openlibrary.org/b/isbn/9780140189353-L.jpg,1996,General,,,,,
1038,Dangling Man,9.78014E+12,English,Penguin Classics,319,5838,Salman Rushdie,https://covers.openlibrary.org/b/isbn/9780140189353-L.jpg,1996,General,,,,,
1038,Dangling Man,9.78014E+12,English,Penguin Classics,319,5838,Saul Bellow,https://covers.openlibrary.org/b/isbn/9780140189353-L.jpg,1996,General,,,,,
1039,The Victim,9.78014E+12,United States English,Penguin Classics,1271,2021,Saul Bellow,https://covers.openlibrary.org/b/isbn/9780140189384-L.jpg,1996,General,,,,,
1040,Humboldt's Gift,9.78014E+12,English,Penguin Classics,16,6732,Saul Bellow,https://covers.openlibrary.org/b/isbn/9780140189445-L.jpg,1996,General,,,,,
1041,Species of Spaces and Other Pieces,9.78014E+12,English,Penguin Classics,160,2820,Georges Perec,https://covers.openlibrary.org/b/isbn/9780140189865-L.jpg,1998,Science Fiction,,,,,
1041,Species of Spaces and Other Pieces,9.78014E+12,English,Penguin Classics,160,2820,John Sturrock,https://covers.openlibrary.org/b/isbn/9780140189865-L.jpg,1998,Science Fiction,,,,,
1041,Species of Spaces and Other Pieces,9.78014E+12,English,Penguin Classics,88,7276,Georges Perec,https://covers.openlibrary.org/b/isbn/9780140189865-L.jpg,1998,Science Fiction,,,,,
1041,Species of Spaces and Other Pieces,9.78014E+12,English,Penguin Classics,88,7276,John Sturrock,https://covers.openlibrary.org/b/isbn/9780140189865-L.jpg,1998,Science Fiction,,,,,
1043,The Ghost in the Machine,9.78014E+12,English,Arkana,654,1308,Arthur Koestler,https://covers.openlibrary.org/b/isbn/9780140191929-L.jpg,1990,Horror,,,,,
1043,The Ghost in the Machine,9.78014E+12,English,Arkana,466,3431,Arthur Koestler,https://covers.openlibrary.org/b/isbn/9780140191929-L.jpg,1990,Horror,,,,,
1045,The Sleepwalkers: A History of Man's Changing Vision of the Universe,9.78014E+12,United States English,Arkana/Penguin,311,3121,Arthur Koestler,https://covers.openlibrary.org/b/isbn/9780140192469-L.jpg,1990,Historical,,,,,
1045,The Sleepwalkers: A History of Man's Changing Vision of the Universe,9.78014E+12,United States English,Arkana/Penguin,311,3121,Herbert Butterfield,https://covers.openlibrary.org/b/isbn/9780140192469-L.jpg,1990,Historical,,,,,
1045,The Sleepwalkers: A History of Man's Changing Vision of the Universe,9.78014E+12,United States English,Arkana/Penguin,115,6930,Arthur Koestler,https://covers.openlibrary.org/b/isbn/9780140192469-L.jpg,1990,Historical,,,,,
1045,The Sleepwalkers: A History of Man's Changing Vision of the Universe,9.78014E+12,United States English,Arkana/Penguin,115,6930,Herbert Butterfield,https://covers.openlibrary.org/b/isbn/9780140192469-L.jpg,1990,Historical,,,,,
1046,I Ching: The Book of Change,9.78014E+12,English,Penguin Books,230,2959,Anonymous,https://covers.openlibrary.org/b/isbn/9780140193350-L.jpg,1991,General,,,,,
1046,I Ching: The Book of Change,9.78014E+12,English,Penguin Books,230,2959,John Blofeld,https://covers.openlibrary.org/b/isbn/9780140193350-L.jpg,1991,General,,,,,
1046,I Ching: The Book of Change,9.78014E+12,English,Penguin Books,247,493,Anonymous,https://covers.openlibrary.org/b/isbn/9780140193350-L.jpg,1991,General,,,,,
1046,I Ching: The Book of Change,9.78014E+12,English,Penguin Books,247,493,John Blofeld,https://covers.openlibrary.org/b/isbn/9780140193350-L.jpg,1991,General,,,,,
1046,I Ching: The Book of Change,9.78014E+12,English,Penguin Books,208,5616,Anonymous,https://covers.openlibrary.org/b/isbn/9780140193350-L.jpg,1991,General,,,,,
1046,I Ching: The Book of Change,9.78014E+12,English,Penguin Books,208,5616,John Blofeld,https://covers.openlibrary.org/b/isbn/9780140193350-L.jpg,1991,General,,,,,
1047,Holy Madness: The Shock Tactics Radical Teachings Crazy Wise Adepts Holy Fools Rascal Gurus,9.78014E+12,English,Penguin Books,521,1042,Georg Feuerstein,https://covers.openlibrary.org/b/isbn/9780140193701-L.jpg,1992,Education/Academic,,,,,
1047,Holy Madness: The Shock Tactics Radical Teachings Crazy Wise Adepts Holy Fools Rascal Gurus,9.78014E+12,English,Penguin Books,521,1042,Roger Walsh,https://covers.openlibrary.org/b/isbn/9780140193701-L.jpg,1992,Education/Academic,,,,,
1047,Holy Madness: The Shock Tactics Radical Teachings Crazy Wise Adepts Holy Fools Rascal Gurus,9.78014E+12,English,Penguin Books,141,5482,Georg Feuerstein,https://covers.openlibrary.org/b/isbn/9780140193701-L.jpg,1992,Education/Academic,,,,,
1047,Holy Madness: The Shock Tactics Radical Teachings Crazy Wise Adepts Holy Fools Rascal Gurus,9.78014E+12,English,Penguin Books,141,5482,Roger Walsh,https://covers.openlibrary.org/b/isbn/9780140193701-L.jpg,1992,Education/Academic,,,,,
1048,The Beloved: Reflections on the Path of the Heart,9.78014E+12,English,Penguin Books,536,3572,John Walbridge,https://covers.openlibrary.org/b/isbn/9780140195538-L.jpg,1998,Romance,,,,,
1048,The Beloved: Reflections on the Path of the Heart,9.78014E+12,English,Penguin Books,536,3572,Kahlil Gibran,https://covers.openlibrary.org/b/isbn/9780140195538-L.jpg,1998,Romance,,,,,
1048,The Beloved: Reflections on the Path of the Heart,9.78014E+12,English,Penguin Books,536,3572,Robin Waterfield,https://covers.openlibrary.org/b/isbn/9780140195538-L.jpg,1998,Romance,,,,,
1048,The Beloved: Reflections on the Path of the Heart,9.78014E+12,English,Penguin Books,183,2865,John Walbridge,https://covers.openlibrary.org/b/isbn/9780140195538-L.jpg,1998,Romance,,,,,
1048,The Beloved: Reflections on the Path of the Heart,9.78014E+12,English,Penguin Books,183,2865,Kahlil Gibran,https://covers.openlibrary.org/b/isbn/9780140195538-L.jpg,1998,Romance,,,,,
1048,The Beloved: Reflections on the Path of the Heart,9.78014E+12,English,Penguin Books,183,2865,Robin Waterfield,https://covers.openlibrary.org/b/isbn/9780140195538-L.jpg,1998,Romance,,,,,
1049,Who Are You?: 101 Ways of Seeing Yourself,9.78014E+12,English,Penguin Books,382,5964,Malcolm Godwin,https://covers.openlibrary.org/b/isbn/9780140196092-L.jpg,2000,Spiritual/Religion,,,,,
1049,Who Are You?: 101 Ways of Seeing Yourself,9.78014E+12,English,Penguin Books,304,4607,Malcolm Godwin,https://covers.openlibrary.org/b/isbn/9780140196092-L.jpg,2000,Spiritual/Religion,,,,,
1052,The Naked Consumer: How Our Private Lives Become Public Commodities,9.78014E+12,English,Penguin Books,39,2578,Erik Larson,https://covers.openlibrary.org/b/isbn/9780140233032-L.jpg,1994,General,,,,,
1053,Selected Letters  1940-1956,9.78014E+12,English,Penguin (Non-Classics),137,6373,Ann Charters,https://covers.openlibrary.org/b/isbn/9780140234442-L.jpg,1996,General,,,,,
1053,Selected Letters  1940-1956,9.78014E+12,English,Penguin (Non-Classics),137,6373,Jack Kerouac,https://covers.openlibrary.org/b/isbn/9780140234442-L.jpg,1996,General,,,,,
1053,Selected Letters  1940-1956,9.78014E+12,English,Penguin (Non-Classics),698,1395,Ann Charters,https://covers.openlibrary.org/b/isbn/9780140234442-L.jpg,1996,General,,,,,
1053,Selected Letters  1940-1956,9.78014E+12,English,Penguin (Non-Classics),698,1395,Jack Kerouac,https://covers.openlibrary.org/b/isbn/9780140234442-L.jpg,1996,General,,,,,
1054,Raise High the Roof Beam  Carpenters and Seymour: an Introduction,9.78014E+12,English,Hamish Hamilton,236,2972,J.D. Salinger,https://covers.openlibrary.org/b/isbn/9780140237511-L.jpg,1998,Technology,,,,,
1056,The Quiet American: Text and Criticism,9.78014E+12,English,Penguin Books,353,5906,Graham Greene,https://covers.openlibrary.org/b/isbn/9780140243505-L.jpg,1996,General,,,,,
1056,The Quiet American: Text and Criticism,9.78014E+12,English,Penguin Books,353,5906,John Clark Pratt,https://covers.openlibrary.org/b/isbn/9780140243505-L.jpg,1996,General,,,,,
1057,A People's Tragedy: The Russian Revolution: 1891-1924,9.78014E+12,English,Penguin Books,41,7482,Orlando Figes,https://covers.openlibrary.org/b/isbn/9780140243642-L.jpg,1998,Historical,,,,,
1057,A People's Tragedy: The Russian Revolution: 1891-1924,9.78014E+12,English,Penguin Books,298,596,Orlando Figes,https://covers.openlibrary.org/b/isbn/9780140243642-L.jpg,1998,Historical,,,,,
1061,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,9.78014E+12,English,Penguin Books,108,4215,Paul Pitchford,https://covers.openlibrary.org/b/isbn/9780140250329-L.jpg,1999,Health/Fitness,,,,,
1061,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,9.78014E+12,English,Penguin Books,108,4215,Rebecca Wood,https://covers.openlibrary.org/b/isbn/9780140250329-L.jpg,1999,Health/Fitness,,,,,
1061,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,9.78014E+12,English,Penguin Books,1295,2045,Paul Pitchford,https://covers.openlibrary.org/b/isbn/9780140250329-L.jpg,1999,Health/Fitness,,,,,
1061,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,9.78014E+12,English,Penguin Books,1295,2045,Rebecca Wood,https://covers.openlibrary.org/b/isbn/9780140250329-L.jpg,1999,Health/Fitness,,,,,
1062,The Making of Pride and Prejudice,9.78014E+12,English,Penguin Books Ltd,128,6356,Sue Birtwistle,https://covers.openlibrary.org/b/isbn/9780140251579-L.jpg,1995,General,,,,,
1062,The Making of Pride and Prejudice,9.78014E+12,English,Penguin Books Ltd,128,6356,Sue Conklin,https://covers.openlibrary.org/b/isbn/9780140251579-L.jpg,1995,General,,,,,
1062,The Making of Pride and Prejudice,9.78014E+12,English,Penguin Books Ltd,128,6356,Susie Conklin,https://covers.openlibrary.org/b/isbn/9780140251579-L.jpg,1995,General,,,,,
1063,Under the Sea Wind (Nature Classic),9.78014E+12,English,Penguin,336,3172,Bob Hines,https://covers.openlibrary.org/b/isbn/9780140253801-L.jpg,1996,General,,,,,
1063,Under the Sea Wind (Nature Classic),9.78014E+12,English,Penguin,336,3172,Rachel Carson,https://covers.openlibrary.org/b/isbn/9780140253801-L.jpg,1996,General,,,,,
1065,Penguin Book Of Norse Myths: Gods Of The Vikings,9.78014E+12,British English,Penguin UK,1444,2194,Kevin Crossley-Holland,https://covers.openlibrary.org/b/isbn/9780140258691-L.jpg,1997,Fantasy,,,,,
1065,Penguin Book Of Norse Myths: Gods Of The Vikings,9.78014E+12,British English,Penguin UK,757,1507,Kevin Crossley-Holland,https://covers.openlibrary.org/b/isbn/9780140258691-L.jpg,1997,Fantasy,,,,,
1066,The Nuclear Age,9.78014E+12,English,Penguin Books,624,3747,Tim O'Brien,https://covers.openlibrary.org/b/isbn/9780140259100-L.jpg,1996,General,,,,,
1066,The Nuclear Age,9.78014E+12,English,Penguin Books,374,747,Tim O'Brien,https://covers.openlibrary.org/b/isbn/9780140259100-L.jpg,1996,General,,,,,
1067,The Complete Novels,9.78014E+12,English,Penguin,269,5737,Hugh Thomson,https://covers.openlibrary.org/b/isbn/9780140259445-L.jpg,1996,Fiction,,,,,
1067,The Complete Novels,9.78014E+12,English,Penguin,269,5737,Karen Joy Fowler,https://covers.openlibrary.org/b/isbn/9780140259445-L.jpg,1996,Fiction,,,,,
1067,The Complete Novels,9.78014E+12,English,Penguin,63,7225,Hugh Thomson,https://covers.openlibrary.org/b/isbn/9780140259445-L.jpg,1996,Fiction,,,,,
1067,The Complete Novels,9.78014E+12,English,Penguin,63,7225,Karen Joy Fowler,https://covers.openlibrary.org/b/isbn/9780140259445-L.jpg,1996,Fiction,,,,,
1070,The Soldiers' Tale: Bearing Witness to Modern War,9.78014E+12,English,Penguin Books USA Inc.,101,6302,Samuel Hynes,https://covers.openlibrary.org/b/isbn/9780140261547-L.jpg,1998,Historical,,,,,
1070,The Soldiers' Tale: Bearing Witness to Modern War,9.78014E+12,English,Penguin Books USA Inc.,726,1452,Samuel Hynes,https://covers.openlibrary.org/b/isbn/9780140261547-L.jpg,1998,Historical,,,,,
1071,Existentialists and Mystics: Writings on Philosophy and Literature,9.78014E+12,English,Penguin,505,1010,George Steiner,https://covers.openlibrary.org/b/isbn/9780140264920-L.jpg,1999,Fiction,,,,,
1071,Existentialists and Mystics: Writings on Philosophy and Literature,9.78014E+12,English,Penguin,505,1010,Iris Murdoch,https://covers.openlibrary.org/b/isbn/9780140264920-L.jpg,1999,Fiction,,,,,
1071,Existentialists and Mystics: Writings on Philosophy and Literature,9.78014E+12,English,Penguin,505,1010,Peter J. Conradi,https://covers.openlibrary.org/b/isbn/9780140264920-L.jpg,1999,Fiction,,,,,
1071,Existentialists and Mystics: Writings on Philosophy and Literature,9.78014E+12,English,Penguin,892,1642,George Steiner,https://covers.openlibrary.org/b/isbn/9780140264920-L.jpg,1999,Fiction,,,,,
1071,Existentialists and Mystics: Writings on Philosophy and Literature,9.78014E+12,English,Penguin,892,1642,Iris Murdoch,https://covers.openlibrary.org/b/isbn/9780140264920-L.jpg,1999,Fiction,,,,,
1071,Existentialists and Mystics: Writings on Philosophy and Literature,9.78014E+12,English,Penguin,892,1642,Peter J. Conradi,https://covers.openlibrary.org/b/isbn/9780140264920-L.jpg,1999,Fiction,,,,,
1071,Existentialists and Mystics: Writings on Philosophy and Literature,9.78014E+12,English,Penguin,68,6836,George Steiner,https://covers.openlibrary.org/b/isbn/9780140264920-L.jpg,1999,Fiction,,,,,
1071,Existentialists and Mystics: Writings on Philosophy and Literature,9.78014E+12,English,Penguin,68,6836,Iris Murdoch,https://covers.openlibrary.org/b/isbn/9780140264920-L.jpg,1999,Fiction,,,,,
1071,Existentialists and Mystics: Writings on Philosophy and Literature,9.78014E+12,English,Penguin,68,6836,Peter J. Conradi,https://covers.openlibrary.org/b/isbn/9780140264920-L.jpg,1999,Fiction,,,,,
1073,The Sound of Mountain Water,9.78014E+12,United States English,Penguin Books,918,1668,Wallace Stegner,https://covers.openlibrary.org/b/isbn/9780140266740-L.jpg,1997,Technology,,,,,
1075,Solomon's Song (The Potato Factory  #3),9.78014E+12,English,Penguin Books Australia Ltd.,67,2633,Bryce Courtenay,https://covers.openlibrary.org/b/isbn/9780140271577-L.jpg,2001,General,,,,,
1078,Breakfast at Tiffany's,9.78014E+12,English,Penguin Books,1462,2212,Truman Capote,https://covers.openlibrary.org/b/isbn/9780140274110-L.jpg,1998,General,,,,,
1078,Breakfast at Tiffany's,9.78014E+12,English,Penguin Books,100,2699,Truman Capote,https://covers.openlibrary.org/b/isbn/9780140274110-L.jpg,1998,General,,,,,
1080,A Passage to India,9.78014E+12,British English,Penguin Books,438,4876,Oliver Stallybrass,https://covers.openlibrary.org/b/isbn/9780140274233-L.jpg,1998,General,,,,,
1080,A Passage to India,9.78014E+12,British English,Penguin Books,438,4876,Pankaj Mishra,https://covers.openlibrary.org/b/isbn/9780140274233-L.jpg,1998,General,,,,,
1081,White Noise: Text and Criticism,9.78014E+12,English,Penguin Books,691,3882,Don DeLillo,https://covers.openlibrary.org/b/isbn/9780140274981-L.jpg,1998,General,,,,,
1081,White Noise: Text and Criticism,9.78014E+12,English,Penguin Books,691,3882,Mark Osteen,https://covers.openlibrary.org/b/isbn/9780140274981-L.jpg,1998,Young Adult,,,,,
1082,Cod: A Biography of the Fish That Changed the World,9.78014E+12,English,Penguin Books,568,5135,Mark Kurlansky,https://covers.openlibrary.org/b/isbn/9780140275018-L.jpg,1998,Biography,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,Andrew Ford,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,Andrew Lang,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,Bernard Knox,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,D.C.H. Rieu,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,Derek Jacobi,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,E.V. Rieu,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,Nick McCarty,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,Peter Jones,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,Victor G. Ambrus,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,745,3989,W.H.D. Rouse,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,Andrew Ford,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,Andrew Lang,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,Bernard Knox,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,D.C.H. Rieu,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,Derek Jacobi,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,E.V. Rieu,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,Nick McCarty,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,Peter Jones,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,Victor G. Ambrus,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1083,The Iliad,9.78014E+12,English,Penguin Classics,678,3855,W.H.D. Rouse,https://covers.openlibrary.org/b/isbn/9780140275360-L.jpg,1999,General,,,,,
1085,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,9.78014E+12,English,Penguin Books,897,1647,Joe Carstairs,https://covers.openlibrary.org/b/isbn/9780140276138-L.jpg,1999,Biography,,,,,
1085,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,9.78014E+12,English,Penguin Books,897,1647,Kate Summerscale,https://covers.openlibrary.org/b/isbn/9780140276138-L.jpg,1999,Biography,,,,,
1085,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,9.78014E+12,English,Penguin Books,34,6167,Joe Carstairs,https://covers.openlibrary.org/b/isbn/9780140276138-L.jpg,1999,Biography,,,,,
1085,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,9.78014E+12,English,Penguin Books,34,6167,Kate Summerscale,https://covers.openlibrary.org/b/isbn/9780140276138-L.jpg,1999,Biography,,,,,
1089,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,9.78014E+12,English,Penguin Books,977,1727,Jane Green,https://covers.openlibrary.org/b/isbn/9780140276909-L.jpg,1998,Romance,,,,,
1089,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,9.78014E+12,English,Penguin Books,59,2617,Jane Green,https://covers.openlibrary.org/b/isbn/9780140276909-L.jpg,1998,Romance,,,,,
1089,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,9.78014E+12,English,Penguin Books,148,6995,Jane Green,https://covers.openlibrary.org/b/isbn/9780140276909-L.jpg,1998,Romance,,,,,
1090,Difficult Conversations: How to Discuss What Matters Most,9.78014E+12,United States English,Penguin,607,3714,Bruce Patton,https://covers.openlibrary.org/b/isbn/9780140277821-L.jpg,2000,General,,,,,
1090,Difficult Conversations: How to Discuss What Matters Most,9.78014E+12,United States English,Penguin,607,3714,Douglas Stone,https://covers.openlibrary.org/b/isbn/9780140277821-L.jpg,2000,General,,,,,
1090,Difficult Conversations: How to Discuss What Matters Most,9.78014E+12,United States English,Penguin,607,3714,Sheila Heen,https://covers.openlibrary.org/b/isbn/9780140277821-L.jpg,2000,General,,,,,
1092,My Year of Meats,9.78014E+12,English,Penguin Books,96,191,Ruth Ozeki,https://covers.openlibrary.org/b/isbn/9780140280463-L.jpg,1999,General,,,,,
1093,The Farming of Bones,9.78014E+12,English,Penguin Books,588,1175,Edwidge Danticat,https://covers.openlibrary.org/b/isbn/9780140280494-L.jpg,1999,General,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,1,1,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,1,2,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,2,3,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,2,4,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,3,5,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,3,6,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,4,7,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,4,8,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,5,9,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,5,10,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,6,11,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,6,12,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,7,13,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,7,14,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,8,15,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,8,16,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,9,17,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
1100,Waiting for the Barbarians,9.78014E+12,English,Penguin Books,9,18,J.M. Coetzee,https://covers.openlibrary.org/b/isbn/9780140283358-L.jpg,1999,Technology,,,,,
